,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
const,0.029931797640847736,0.02087179731600058,1.4340785888094862,0.15154983724008944,-0.01097617339113317,0.07083976867282864
SM4,3.9587683661266384,0.04836575625891828,81.85064542222828,0.0,3.863973225774116,4.053563506479161
SM5,0.9034998933102686,0.058661893517407034,15.401819462956281,1.5912812443617816e-53,0.7885246947512271,1.01847509186931
SM6,0.3640918733505456,0.045807205080108715,7.9483538171301475,1.890061927907686e-15,0.2743114011610923,0.4538723455399989
SM7,0.8133652075356949,0.07021394566179573,11.584097715480713,4.961634659187593e-31,0.6757484028261229,0.9509820122452668
SM8,0.40344714601156256,0.14826600788569796,2.721103452941083,0.006506439588360499,0.11285111042406293,0.6940431815990622
RO5,0.001931240545470798,0.00032914339769889774,5.867474659897349,4.424826057224204e-09,0.0012861313402318148,0.002576349750709781
RO3,0.008415590045709527,0.01245901223182546,0.6754620582370596,0.4993822492498996,-0.016003625211612374,0.03283480530303143
